X,Y,Z
-6.37882,-3.97546,27.7468
-6.13848,-3.95185,27.2605
-5.91982,-3.95773,26.7761
-5.72361,-3.99061,26.2964
-5.55031,-4.04821,25.8235
-5.4001,-4.12853,25.3596
-5.27294,-4.22983,24.9063
-5.16863,-4.35066,24.4651
-5.08684,-4.48986,24.0376
-5.02714,-4.64652,23.625
-4.98908,-4.81999,23.2286
-4.97217,-5.00984,22.8496
-4.97594,-5.21583,22.4894
-4.99993,-5.43787,22.1492
-5.04372,-5.67603,21.8305
-5.10695,-5.93044,21.5346
-5.1893,-6.20132,21.2632
-5.2905,-6.4889,21.018
-5.41034,-6.7934,20.8008
-5.54865,-7.11496,20.6137
-5.70528,-7.45365,20.4588
-5.88012,-7.80937,20.3384
-6.07304,-8.18178,20.2553
-6.28392,-8.5703,20.212
-6.51255,-8.97399,20.2116
-6.7587,-9.39147,20.2571
-7.02198,-9.82088,20.3516
-7.30187,-10.2597,20.4985
-7.59765,-10.7049,20.701
-7.90838,-11.1524,20.9623
-8.23278,-11.5974,21.2853
-8.56925,-12.0343,21.6725
-8.91575,-12.4561,22.1258
-9.26979,-12.8553,22.6463
-9.62834,-13.223,23.2341
-9.98781,-13.5497,23.8877
-10.344,-13.8249,24.604
-10.6921,-14.0379,25.3779
-11.0267,-14.1779,26.2021
-11.3418,-14.2344,27.0668
-11.6311,-14.1979,27.9594
-11.8877,-14.0606,28.8652
-12.105,-13.8172,29.767
-12.2762,-13.4651,30.6457
-12.3951,-13.0057,31.4815
-12.4562,-12.4441,32.2541
-12.455,-11.7897,32.944
-12.3884,-11.056,33.5339
-12.2552,-10.2599,34.0094
-12.0557,-9.42086,34.3598
-11.7922,-8.55993,34.5793
-11.469,-7.69849,34.6666
-11.0919,-6.85691,34.6251
-10.6684,-6.05349,34.4623
-10.2069,-5.30353,34.1891
-9.71659,-4.61878,33.8188
-9.20681,-4.0072,33.3657
-8.68685,-3.47312,32.8449
-8.16547,-3.01752,32.2707
-7.65068,-2.63862,31.6566
-7.14947,-2.33248,31.0143
-6.66777,-2.09365,30.354
-6.21036,-1.91576,29.6841
-5.7809,-1.79201,29.0115
-5.38201,-1.71561,28.3415
-5.01537,-1.68008,27.6781
-4.68184,-1.67942,27.0242
-4.3816,-1.70831,26.3822
-4.11427,-1.76212,25.7535
-3.87906,-1.83692,25.1393
-3.67484,-1.92952,24.5402
-3.50031,-2.03737,23.9567
-3.35402,-2.15852,23.3891
-3.23447,-2.29159,22.8378
-3.14018,-2.43564,22.3029
-3.06973,-2.59018,21.7847
-3.02177,-2.75507,21.2833
-2.9951,-2.93049,20.799
-2.98864,-3.11686,20.3321
-3.00146,-3.31486,19.883
-3.0328,-3.52534,19.4523
-3.08206,-3.74932,19.0405
-3.14878,-3.98796,18.6483
-3.2327,-4.24255,18.2766
-3.33368,-4.51445,17.9264
-3.45176,-4.80513,17.5988
-3.5871,-5.1161,17.2954
-3.74,-5.44892,17.0177
-3.91089,-5.80517,16.7677
-4.10032,-6.1864,16.5476
-4.30893,-6.59412,16.36
-4.53745,-7.02974,16.2079
-4.78668,-7.49451,16.0946
-5.05746,-7.98944,16.0242
-5.35066,-8.51521,16.0009
-5.66711,-9.07209,16.0298
-6.00761,-9.65973,16.1165
-6.37282,-10.2771,16.2671
-6.76325,-10.922,16.4882
-7.17912,-11.5914,16.7872
-7.62034,-12.2804,17.1717
-8.08635,-12.9828,17.6496
-8.57599,-13.6899,18.2288
-9.08738,-14.391,18.9167
-9.61775,-15.0725,19.72
-10.1632,-15.7181,20.6438
-10.7187,-16.3086,21.6908
-11.2777,-16.8218,22.8604
-11.8321,-17.2332,24.1479
-12.3722,-17.5166,25.543
-12.8867,-17.6454,27.0291
-13.3625,-17.5941,28.5822
-13.7857,-17.3404,30.171
-14.1412,-16.8677,31.757
-14.4138,-16.1677,33.2954
-14.5892,-15.2428,34.7379
-14.6546,-14.1073,36.0353
-14.5998,-12.7887,37.1418
-14.4187,-11.3262,38.0185
-14.1095,-9.76836,38.6377
-13.6754,-8.16975,38.9856
-13.1248,-6.58572,39.0633
-12.4709,-5.06784,38.8859
-11.7306,-3.65958,38.481
-10.9235,-2.39351,37.8841
-10.0705,-1.28988,37.1353
-9.19243,-0.357008,36.275
-8.30888,0.407231,35.3404
-7.43727,1.01307,34.3642
-6.59224,1.47626,33.3725
-5.78539,1.81566,32.3852
-5.02528,2.05121,31.4166
-4.31763,2.20239,30.4757
-3.66563,2.28726,29.5679
-3.07034,2.32186,28.6956
-2.53112,2.32,27.8591
-2.04601,2.29323,27.0575
-1.61209,2.25102,26.289
-1.22578,2.20092,25.5517
-0.883106,2.1489,24.8433
-0.579905,2.09954,24.1619
-0.311961,2.05628,23.5054
-0.0751365,2.0217,22.8722
0.134547,1.99763,22.2607
0.320856,1.98538,21.6698
0.487308,1.98583,21.0983
0.63716,1.99961,20.5453
0.773405,2.02711,20.0102
0.898775,2.06863,19.4923
1.01576,2.12441,18.9911
1.12663,2.19468,18.5062
1.23343,2.27969,18.0375
1.33806,2.37977,17.5846
1.44223,2.49534,17.1475
1.54754,2.6269,16.7262
1.65548,2.7751,16.3208
1.76744,2.9407,15.9316
1.88476,3.12459,15.5587
2.00875,3.32783,15.2027
2.14066,3.55162,14.8641
2.28175,3.7973,14.5438
2.43331,4.06636,14.2426
2.59661,4.36046,13.9617
2.773,4.68137,13.7026
2.96383,5.03103,13.4671
3.17055,5.41145,13.257
3.39464,5.82477,13.0751
3.63766,6.27317,12.9242
3.90121,6.75884,12.8077
4.18697,7.28394,12.7298
4.49667,7.85045,12.6954
4.83204,8.46015,12.7098
5.19486,9.11437,12.7797
5.58681,9.8139,12.9124
6.00952,10.5587,13.1163
6.46443,11.3475,13.4011
6.95274,12.1778,13.7773
7.47525,13.0449,14.2566
8.03221,13.9418,14.8515
8.62317,14.8585,15.5753
9.2467,15.7813,16.4413
9.90016,16.6923,17.4621
10.5794,17.5686,18.649
11.2783,18.3822,20.0103
11.9887,19.0995,21.5499
12.6998,19.6818,23.265
13.398,20.0863,25.1442
14.0668,20.2681,27.1648
14.6869,20.1829,29.2915
15.2365,19.7913,31.4746
15.692,19.064,33.6508
16.0292,17.9867,35.745
16.225,16.5653,37.6749
16.259,14.8299,39.358
16.1161,12.8349,40.7196
15.788,10.6567,41.7022
15.2748,8.38681,42.2727
14.586,6.12282,42.4265
13.7397,3.95734,42.1882
12.7615,1.96835,41.6069
11.6822,0.212231,40.7485
10.5352,-1.2792,39.6867
9.35373,-2.49762,38.4936
8.1686,-3.45419,37.2335
7.00632,-4.1739,35.9585
5.8883,-4.68975,34.7071
4.83049,-5.03779,33.5055
3.84366,-5.25336,32.3686
2.93396,-5.36874,31.3035
2.10369,-5.41197,30.3113
1.35213,-5.40648,29.3891
0.676265,-5.37119,28.5323
0.0715193,-5.32108,27.7351
-0.467741,-5.26768,26.9917
-0.947735,-5.21972,26.2966
-1.37493,-5.18367,25.6448
-1.75581,-5.16421,25.0322
-2.09665,-5.16468,24.4554
-2.40345,-5.18735,23.9115
-2.68184,-5.23374,23.3985
-2.93703,-5.30481,22.9149
-3.17381,-5.40111,22.4597
-3.39654,-5.52294,22.0322
-3.60918,-5.67041,21.6322
-3.8153,-5.84353,21.26
-4.01813,-6.04225,20.916
-4.22054,-6.26647,20.6011
-4.42513,-6.51608,20.3162
-4.63423,-6.79093,20.0628
-4.8499,-7.09085,19.8425
-5.07399,-7.41558,19.6572
-5.30815,-7.76473,19.5093
-5.55381,-8.13778,19.4012
-5.81221,-8.53397,19.3358
-6.08438,-8.95221,19.3162
-6.37116,-9.39104,19.3458
-6.67315,-9.8485,19.4282
-6.99069,-10.322,19.5673
-7.32382,-10.8083,19.7671
-7.67227,-11.3032,20.0316
-8.03536,-11.8015,20.3646
-8.41198,-12.297,20.7699
-8.80048,-12.7823,21.2504
-9.19866,-13.2484,21.8086
-9.60364,-13.6855,22.4458
-10.0118,-14.082,23.1615
-10.4188,-14.4256,23.9537
-10.8195,-14.7029,24.8179
-11.2079,-14.9002,25.7469
-11.5771,-15.0037,26.7303
-11.9198,-15.0007,27.7545
-12.2278,-14.8799,28.8024
-12.4931,-14.633,29.8539
-12.707,-14.2551,30.8859
-12.8619,-13.7458,31.8736
-12.9502,-13.1101,32.7916
-12.9662,-12.3585,33.615
-12.9055,-11.5069,34.321
-12.7656,-10.576,34.8908
-12.5466,-9.59062,35.3105
-12.251,-8.57749,35.5722
-11.8837,-7.56405,35.6744
-11.4517,-6.5764,35.622
-10.9642,-5.63779,35.4252
-10.4316,-4.7673,35.0986
-9.86513,-3.97913,34.66
-9.27653,-3.28232,34.1283
-8.67711,-2.68101,33.5227
-8.0775,-2.17499,32.8614
-7.48725,-1.76057,32.1607
-6.91458,-1.43144,31.4349
-6.36626,-1.17961,30.6957
-5.8476,-0.996202,29.9522
-5.36246,-0.872083,29.2117
-4.91342,-0.798384,28.4795
-4.50192,-0.766839,27.7593
-4.12841,-0.770008,27.0536
-3.79257,-0.801381,26.3639
-3.49345,-0.855416,25.6913
-3.22965,-0.927516,25.0361
-2.99943,-1.01397,24.3984
-2.80089,-1.11185,23.7782
-2.63198,-1.21898,23.1752
-2.49068,-1.33378,22.5893
-2.37499,-1.45521,22.0201
-2.28301,-1.58268,21.4675
-2.21298,-1.71599,20.9312
-2.16328,-1.85526,20.411
-2.13248,-2.00088,19.9068
-2.11932,-2.15345,19.4186
-2.12273,-2.31379,18.9465
-2.14184,-2.48283,18.4903
-2.17594,-2.66168,18.0504
-2.22451,-2.85156,17.627
-2.28722,-3.0538,17.2204
-2.36388,-3.26981,16.831
-2.45447,-3.50113,16.4595
-2.55914,-3.74938,16.1065
-2.67816,-4.01626,15.7729
-2.81197,-4.30356,15.4599
-2.96113,-4.61314,15.1686
-3.12633,-4.94697,14.9008
-3.30839,-5.30702,14.6581
-3.50826,-5.69536,14.4428
-3.72697,-6.11403,14.2574
-3.96567,-6.56507,14.1051
-4.22561,-7.05044,13.9893
-4.50809,-7.57198,13.9142
-4.81448,-8.13126,13.8845
-5.14616,-8.72953,13.9057
-5.5045,-9.36755,13.9841
-5.8908,-10.0454,14.1269
-6.30626,-10.7622,14.3419
-6.75185,-11.5159,14.6381
-7.22825,-12.3029,15.0253
-7.73572,-13.1177,15.5139
-8.27391,-13.9524,16.115
-8.84176,-14.7962,16.8396
-9.43721,-15.635,17.6988
-10.057,-16.4508,18.7024
-10.6964,-17.2214,19.8581
-11.3489,-17.9201,21.1706
-12.006,-18.5159,22.6398
-12.657,-18.9743,24.2591
-13.2887,-19.2581,26.0138
-13.8857,-19.3294,27.8792
-14.43,-19.1529,29.8198
-14.9023,-18.6988,31.7884
-15.282,-17.9472,33.7272
-15.5485,-16.8925,35.5705
-15.6829,-15.5465,37.2485
-15.6693,-13.9406,38.6933
-15.4964,-12.1256,39.8459
-15.1593,-10.1687,40.6624
-14.6603,-8.14747,41.1196
-14.009,-6.14264,41.2175
-13.2223,-4.22958,40.9789
-12.3231,-2.47117,40.4453
-11.3379,-0.912811,39.6713
-10.2954,0.419597,38.7169
-9.22387,1.51875,37.6413
-8.14961,2.39286,36.4974
-7.09536,3.06144,35.3291
-6.07968,3.55085,34.1698
-5.11663,3.89045,33.0427
-4.21592,4.10956,31.9625
-3.38337,4.23552,30.9369
-2.62148,4.29253,29.9687
-1.93008,4.30122,29.057
-1.30695,4.27861,28.1991
-0.748396,4.23842,27.3912
-0.249715,4.19148,26.629
0.194405,4.14614,25.9085
0.589579,4.10875,25.2256
0.941496,4.08402,24.5772
1.25575,4.0754,23.9602
1.53771,4.08538,23.3725
1.79248,4.11568,22.812
2.0248,4.16752,22.2775
2.23907,4.24171,21.7678
2.43934,4.33884,21.2823
2.62929,4.45932,20.8206
2.81229,4.60349,20.3826
2.99141,4.77168,19.9686
3.16944,4.96421,19.5788
3.34891,5.18148,19.2141
3.53217,5.4239,18.8752
3.72134,5.69196,18.5634
3.9184,5.98621,18.2802
4.12518,6.3072,18.0273
4.34339,6.65552,17.8068
4.5746,7.0317,17.621
4.82031,7.43618,17.4728
5.0819,7.86926,17.3653
5.36063,8.33101,17.3021
5.65767,8.82118,17.2873
5.97402,9.33905,17.3254
6.31053,9.88337,17.4213
6.66781,10.4521,17.5804
7.04624,11.0423,17.8086
7.44585,11.65,18.1117
7.86627,12.2698,18.4962
8.30662,12.8947,18.9681
8.76543,13.516,19.5334
9.24048,14.123,20.1973
9.72873,14.7027,20.9637
10.2261,15.2403,21.8351
10.7275,15.7183,22.8113
11.2266,16.1177,23.8892
11.7157,16.4181,25.0616
12.186,16.5981,26.3168
12.6272,16.6373,27.6376
13.0282,16.5166,29.0015
13.377,16.221,30.3799
13.6614,15.7404,31.7397
13.8693,15.0721,33.0436
13.9896,14.2219,34.2529
14.0128,13.2049,35.3291
13.932,12.0459,36.2373
13.7434,10.7778,36.9492
13.4469,9.44007,37.4452
13.0462,8.07559,37.716
12.5491,6.72726,37.7638
11.9669,5.43472,37.601
11.3137,4.23143,37.2487
10.6055,3.14274,36.7341
9.85921,2.18502,36.0878
9.09179,1.36577,35.3409
8.31919,0.684696,34.5227
7.55574,0.135217,33.659
6.81369,-0.293717,32.7717
6.10295,-0.615906,31.8777
5.43106,-0.846403,30.9901
4.80332,-1.00033,30.1177
4.22295,-1.09205,29.2665
3.69145,-1.13461,28.44
3.20885,-1.13951,27.6397
2.77401,-1.11655,26.8661
2.38495,-1.07393,26.1187
2.03907,-1.01832,25.3965
1.73333,-0.955051,24.6985
1.46449,-0.888276,24.0234
1.22921,-0.821155,23.3697
1.02418,-0.756028,22.7364
0.846156,-0.694559,22.1224
0.692084,-0.63788,21.5266
0.559088,-0.5867,20.9481
0.444509,-0.541407,20.3862
0.345917,-0.502149,19.8402
0.261111,-0.468901,19.3094
0.18811,-0.44152,18.7932
0.125147,-0.419786,18.2913
0.0706535,-0.403438,17.803
0.0232443,-0.392199,17.3279
-0.0183,-0.385796,16.8658
-0.0550496,-0.383976,16.4161
-0.0879422,-0.386513,15.9785
-0.117799,-0.39322,15.5528
-0.145341,-0.40395,15.1385
-0.171202,-0.418604,14.7354
-0.195942,-0.437127,14.3432
-0.220061,-0.459515,13.9615
-0.244006,-0.485813,13.5902
-0.268187,-0.516116,13.229
-0.29298,-0.550569,12.8776
-0.318739,-0.589368,12.5358
-0.345802,-0.632765,12.2034
-0.374498,-0.681062,11.8802
-0.405155,-0.73462,11.5659
-0.438101,-0.793857,11.2605
-0.473677,-0.859255,10.9637
-0.512234,-0.931359,10.6754
-0.554147,-1.01079,10.3955
-0.599811,-1.09824,10.1239
-0.649653,-1.19448,9.86049
-0.704136,-1.30037,9.60531
-0.76376,-1.41689,9.35832
-0.829073,-1.5451,9.11959
-0.900676,-1.68618,8.88921
-0.979227,-1.84145,8.66735
-1.06545,-2.01235,8.45425
-1.16014,-2.20047,8.25025
-1.26417,-2.40759,8.05577
-1.37851,-2.63565,7.87138
-1.50423,-2.88676,7.69781
-1.64248,-3.16329,7.53596
-1.79456,-3.46777,7.38696
-1.96188,-3.80301,7.2522
-2.146,-4.17203,7.13342
-2.3486,-4.5781,7.03273
-2.57155,-5.02476,6.95271
-2.81687,-5.51575,6.89652
-3.08676,-6.05505,6.86798
-3.38359,-6.6468,6.87174
-3.70991,-7.29522,6.9134
-4.06844,-8.00456,6.99969
-4.46205,-8.7789,7.13869
-4.89374,-9.62195,7.34004
-5.36656,-10.5368,7.61518
-5.88358,-11.5254,7.97757
-6.44776,-12.5882,8.44294
-7.0618,-13.7233,9.02945
-7.72795,-14.9257,9.75777
-8.44772,-16.1862,10.651
-9.22157,-17.4899,11.7344
-10.0484,-18.815,13.0343
-10.9251,-20.1306,14.5773
-11.8456,-21.3958,16.3879
-12.8006,-22.5573,18.4853
-13.7763,-23.5497,20.8799
-14.7536,-24.2951,23.5673
-15.7078,-24.7061,26.5233
-16.6076,-24.691,29.6968
-17.416,-24.1623,33.0055
-18.0906,-23.0489,36.3334
-18.5864,-21.3109,39.5342
-18.8589,-18.954,42.4409
-18.8684,-16.0411,44.8837
-18.5857,-12.695,46.7135
-17.9966,-9.09,47.8272
-17.1059,-5.43088,48.1877
-15.9384,-1.92328,47.8317
-14.5369,1.25682,46.8627
-12.9575,3.98631,45.4303
-11.2632,6.20499,43.7023
-9.51634,7.91152,41.8381
-7.77355,9.14928,39.9695
-6.08127,9.98824,38.1924
-4.47432,10.5082,36.5666
-2.97607,10.7864,35.1213
-1.59982,10.8905,33.8637
-0.350792,10.8754,32.7864
0.771825,10.7834,31.874
1.77298,10.6457,31.1072
2.66025,10.4841,30.4665
3.44264,10.3137,29.9329
4.12974,10.144,29.4898
4.73117,9.98103,29.1223
5.25616,9.82812,28.8179
5.71335,9.68685,28.566
6.1107,9.55764,28.3577
6.4554,9.44021,28.1855
6.75388,9.33383,28.0433
7.01187,9.23756,27.9259
7.23444,9.15038,27.8289
7.42603,9.07125,27.7488
7.59056,8.99919,27.6825
7.73142,8.9333,27.6274
7.85161,8.87278,27.5813
7.95373,8.81693,27.5425
8.04005,8.76515,27.5093
8.11256,8.71695,27.4804
8.173,8.67193,27.4548
8.22289,8.62977,27.4314
8.26358,8.59023,27.4095
8.29624,8.55312,27.3885
8.32193,8.51833,27.3677
8.34157,8.48577,27.3468
8.35599,8.4554,27.3254
8.36593,8.42722,27.3032
8.37206,8.40124,27.2802
8.37498,8.37749,27.256
8.37523,8.35602,27.2308
8.37331,8.33688,27.2045
8.36967,8.32012,27.1771
8.36471,8.30579,27.1488
8.35882,8.29394,27.1196
8.35233,8.28459,27.0896
8.34556,8.27778,27.0592
8.33878,8.27352,27.0285
8.33225,8.2718,26.9976
8.32621,8.2726,26.9669
8.32085,8.2759,26.9366
8.31635,8.28162,26.9069
8.31288,8.28971,26.8781
8.31056,8.30008,26.8505
8.30952,8.31261,26.8242
8.30982,8.32718,26.7997
8.31156,8.34366,26.777
8.31477,8.36187,26.7564
8.31948,8.38166,26.7382
8.3257,8.40282,26.7225
8.33341,8.42515,26.7095
8.34258,8.44844,26.6993
8.35317,8.47247,26.6922
8.3651,8.49699,26.6881
8.37829,8.52176,26.6872
8.39264,8.54654,26.6895
8.40803,8.57106,26.6951
8.42433,8.59507,26.7039
8.4414,8.61831,26.7158
8.45909,8.64053,26.7309
8.47724,8.66148,26.749
8.49566,8.68091,26.7699
8.51419,8.6986,26.7936
8.53263,8.71433,26.8197
8.5508,8.7279,26.8481
8.56851,8.73912,26.8784
8.58557,8.74783,26.9105
8.6018,8.7539,26.9439
8.61701,8.7572,26.9784
8.63103,8.75766,27.0136
8.64369,8.75522,27.0491
8.65484,8.74986,27.0846
8.66434,8.74159,27.1196
8.67207,8.73045,27.1538
8.67791,8.71653,27.1868
8.68177,8.69993,27.2183
8.68359,8.6808,27.2477
8.68331,8.65932,27.2749
8.68091,8.63569,27.2995
8.67639,8.61014,27.3212
8.66976,8.58293,27.3397
8.66108,8.55435,27.3547
8.65041,8.52469,27.3662
8.63783,8.49427,27.3738
8.62348,8.46342,27.3776
8.60747,8.43246,27.3774
8.58997,8.40173,27.3731
8.57115,8.37156,27.3649
8.55119,8.34228,27.3527
8.5303,8.31421,27.3366
8.50869,8.28766,27.3169
8.48659,8.2629,27.2936
8.46422,8.24022,27.267
8.44182,8.21986,27.2374
8.41962,8.20204,27.2049
8.39787,8.18696,27.1701
8.37677,8.17479,27.1331
8.35658,8.16567,27.0943
8.33749,8.1597,27.0541
8.31971,8.15696,27.013
8.30343,8.1575,26.9713
8.28884,8.16134,26.9294
8.27609,8.16847,26.8878
8.26533,8.17883,26.8468
8.25668,8.19236,26.8069
8.25025,8.20895,26.7685
8.24612,8.22846,26.7319
8.24435,8.25075,26.6976
8.24499,8.27561,26.6659
8.24805,8.30286,26.6371
8.25353,8.33224,26.6116
8.2614,8.36351,26.5897
8.27161,8.39639,26.5715
8.28409,8.43058,26.5575
8.29874,8.46578,26.5477
8.31545,8.50164,26.5423
8.33406,8.53784,26.5415
8.35444,8.57402,26.5452
8.3764,8.60982,26.5537
8.39974,8.64487,26.5668
8.42425,8.67881,26.5845
8.44971,8.71127,26.6067
8.47587,8.74189,26.6332
8.50247,8.77031,26.664
8.52925,8.79621,26.6986
8.55595,8.81924,26.7369
8.58228,8.83912,26.7785
8.60796,8.85556,26.823
8.63272,8.86832,26.87
8.65628,8.87719,26.919
8.67837,8.88199,26.9696
8.69873,8.88258,27.0213
8.71712,8.8789,27.0734
8.7333,8.87088,27.1254
8.74705,8.85856,27.1768
8.75821,8.84198,27.2269
8.76658,8.82127,27.2753
8.77205,8.79659,27.3212
8.7745,8.76816,27.3643
8.77387,8.73626,27.404
8.77011,8.70119,27.4397
8.76322,8.66332,27.4711
8.75323,8.62303,27.4977
8.74021,8.58077,27.5192
8.72426,8.53698,27.5354
8.70554,8.49215,27.5459
8.6842,8.44676,27.5506
8.66045,8.40132,27.5495
8.63454,8.35633,27.5424
8.60672,8.31228,27.5295
8.57728,8.26965,27.5108
8.54651,8.22892,27.4864
8.51475,8.19052,27.4568
8.48233,8.15487,27.422
8.44958,8.12235,27.3825
8.41686,8.09331,27.3386
8.38451,8.06805,27.2907
8.35286,8.04683,27.2394
8.32226,8.02989,27.1852
8.29302,8.0174,27.1285
8.26546,8.0095,27.07
8.23986,8.00628,27.0101
8.2165,8.00778,26.9496
8.19563,8.01401,26.8889
8.17747,8.02493,26.8286
8.16221,8.04047,26.7695
8.15004,8.0605,26.7119
8.14109,8.08488,26.6565
8.13547,8.11341,26.6039
8.13326,8.14585,26.5545
8.13452,8.18196,26.5089
8.13926,8.22144,26.4675
8.14748,8.26396,26.4309
8.15913,8.30916,26.3994
8.17413,8.35666,26.3734
8.19238,8.40606,26.3532
8.21375,8.45691,26.3391
8.23807,8.50877,26.3313
8.26514,8.56115,26.3301
8.29474,8.61356,26.3356
8.32662,8.66548,26.3478
8.36051,8.7164,26.3667
8.3961,8.76579,26.3923
8.43307,8.81312,26.4245
8.47107,8.85785,26.4631
8.50975,8.89947,26.5077
8.54872,8.93746,26.5582
8.5876,8.97134,26.614
8.62597,9.00065,26.6747
8.66344,9.02496,26.7398
8.69959,9.04389,26.8086
8.73402,9.0571,26.8805
8.76633,9.06431,26.9547
8.79613,9.0653,27.0305
8.82304,9.05992,27.1071
8.84673,9.0481,27.1836
8.86687,9.02984,27.2592
8.88317,9.00523,27.3329
8.89537,8.97443,27.404
8.90328,8.93771,27.4715
8.90672,8.89538,27.5347
8.90559,8.84787,27.5927
8.89982,8.79566,27.6449
8.8894,8.7393,27.6905
8.87439,8.67942,27.729
8.85489,8.61668,27.7598
8.83107,8.55179,27.7825
8.80314,8.48548,27.7968
8.77138,8.41851,27.8026
8.73609,8.35164,27.7996
8.69764,8.28563,27.7879
8.65644,8.22122,27.7675
8.61292,8.15913,27.7387
8.56754,8.10004,27.7018
8.52079,8.0446,27.657
8.47317,7.99337,27.605
8.42519,7.94691,27.5461
8.37736,7.90568,27.4811
8.3302,7.87009,27.4106
8.28419,7.84049,27.3352
8.23982,7.81716,27.2558
8.19755,7.80031,27.1731
8.15783,7.79009,27.0879
8.12105,7.7866,27.0011
8.08761,7.78986,26.9134
8.05783,7.79984,26.8257
8.03203,7.81646,26.7389
8.01048,7.83959,26.6536
7.99339,7.86904,26.5709
7.98095,7.90459,26.4913
7.97332,7.94595,26.4157
7.97058,7.99281,26.3449
7.9728,8.0448,26.2794
7.98,8.10153,26.22
7.99216,8.16256,26.1673
8.0092,8.2274,26.1219
8.03102,8.29555,26.0843
8.05747,8.36645,26.0549
8.08837,8.43951,26.0342
8.12348,8.51411,26.0226
8.16254,8.5896,26.0203
8.20525,8.6653,26.0276
8.25125,8.74049,26.0445
8.30018,8.81444,26.0712
8.3516,8.88639,26.1076
8.40508,8.95557,26.1535
8.46013,9.02121,26.2088
8.51624,9.08254,26.2731
8.57287,9.13878,26.346
8.62946,9.18918,26.4269
8.68543,9.23304,26.5152
8.74019,9.26968,26.61
8.79314,9.29847,26.7106
8.84367,9.31886,26.8159
8.89119,9.33039,26.925
8.93511,9.33267,27.0366
8.97487,9.32542,27.1495
9.00992,9.3085,27.2624
9.03978,9.28187,27.3741
9.06399,9.24563,27.4832
9.08215,9.20002,27.5883
9.09394,9.1454,27.6882
9.09909,9.0823,27.7815
9.09741,9.01136,27.8671
9.0888,8.93333,27.9438
9.07326,8.84911,28.0106
9.05084,8.75966,28.0665
9.02172,8.66604,28.1109
8.98616,8.56938,28.1431
8.94448,8.47083,28.1627
8.89711,8.37157,28.1693
8.84456,8.27279,28.163
8.78738,8.17565,28.1437
8.72621,8.08127,28.1116
8.66171,7.99072,28.0671
8.59461,7.90499,28.0108
8.52565,7.82502,27.9433
8.45559,7.7516,27.8652
8.38519,7.68548,27.7776
8.31522,7.62728,27.6813
8.24642,7.5775,27.5774
8.17953,7.53658,27.4668
8.11524,7.50482,27.3509
8.0542,7.48245,27.2305
7.99702,7.4696,27.107
7.94428,7.46632,26.9815
7.89648,7.47257,26.8552
7.85409,7.48824,26.7291
7.81751,7.51318,26.6045
7.78707,7.54714,26.4823
7.76308,7.58985,26.3639
7.74576,7.64097,26.25
7.73528,7.70011,26.1419
7.73176,7.76684,26.0404
7.73527,7.84068,25.9465
7.74581,7.92112,25.8611
7.76334,8.00759,25.785
7.78777,8.09947,25.7191
7.81894,8.19611,25.664
7.85665,8.2968,25.6205
7.90067,8.40078,25.5891
7.95068,8.50725,25.5704
8.00634,8.61535,25.5649
8.06724,8.72415,25.573
8.13293,8.8327,25.5948
8.20291,8.93999,25.6307
8.27661,9.04494,25.6805
8.35345,9.14647,25.7443
8.43275,9.24343,25.8219
8.51382,9.33467,25.9127
8.5959,9.41903,26.0165
8.67821,9.49534,26.1324
8.75993,9.56247,26.2595
8.84018,9.61931,26.3969
8.91809,9.66483,26.5434
8.99277,9.69808,26.6975
9.0633,9.71823,26.8577
9.12879,9.72459,27.0223
9.18837,9.7166,27.1894
9.24119,9.69391,27.3571
9.28647,9.65638,27.5235
9.32346,9.60407,27.6862
9.35152,9.53729,27.8434
9.3701,9.45656,27.9928
9.37874,9.36267,28.1324
9.37714,9.25663,28.2603
9.36508,9.13966,28.3747
9.34254,9.01318,28.474
9.30961,8.87876,28.5567
9.26652,8.73815,28.6218
9.21368,8.59315,28.6682
9.15163,8.44565,28.6955
9.08103,8.29754,28.7032
9.00268,8.15071,28.6913
8.91749,8.00697,28.66
8.82643,7.86805,28.6097
8.7306,7.73555,28.5413
8.63109,7.61094,28.4555
8.52908,7.49551,28.3536
8.42572,7.39039,28.2368
8.32219,7.29654,28.1065
8.21962,7.21471,27.9643
8.11913,7.1455,27.8116
8.02177,7.08934,27.6501
7.92852,7.04652,27.4814
7.84032,7.01717,27.3073
7.75801,7.00131,27.1293
7.68234,6.99885,26.949
7.61399,7.0096,26.768
7.55355,7.03331,26.5879
7.50153,7.06964,26.4102
7.45834,7.11821,26.2362
7.42432,7.17857,26.0675
